trial_111.jpg,heavycannon,motorcycle,doorknob,trex
trial_112.jpg,trex,banana,heavycannon,tablelamp
trial_113.jpg,chair,motorcycle,guitar,person
trial_114.jpg,donut,handgun,car,donut
trial_115.jpg,tablelamp,trafficcone,trafficcone,layercake
trial_116.jpg,trex,banana,heavycannon,doorknob
trial_117.jpg,slrcamera,guitar,sailboat,layercake
trial_118.jpg,piano,fish,chair,stapler
trial_119.jpg,piano,banana,guitar,person
trial_120.jpg,handgun,layercake,slrcamera,piano
trial_121.jpg,tablelamp,guitar,person,motorcycle
trial_122.jpg,trafficcone,handgun,elephant,piano
trial_123.jpg,layercake,trex,elephant,chair
trial_124.jpg,motorcycle,stapler,sailboat,tablelamp
trial_125.jpg,layercake,donut,person,guitar
trial_126.jpg,tablelamp,person,piano,car
trial_127.jpg,trex,doorknob,trex,banana
trial_128.jpg,banana,trex,fish,person
trial_129.jpg,tablelamp,person,stapler,guitar
trial_130.jpg,slrcamera,banana,slrcamera,piano
trial_131.jpg,elephant,motorcycle,guitar,tablelamp
trial_132.jpg,sailboat,banana,piano,layercake
trial_133.jpg,handgun,trafficcone,stapler,motorcycle
trial_134.jpg,stapler,heavycannon,sailboat,tablelamp
trial_135.jpg,doorknob,handgun,banana,doorknob
trial_136.jpg,fish,trex,tablelamp,person
trial_137.jpg,guitar,chair,doorknob,chair
trial_138.jpg,car,slrcamera,slrcamera,elephant
trial_139.jpg,donut,person,chair,doorknob
trial_140.jpg,car,banana,fish,slrcamera
trial_141.jpg,piano,layercake,layercake,trafficcone
trial_142.jpg,elephant,piano,tablelamp,heavycannon
trial_143.jpg,person,trafficcone,elephant,piano
trial_144.jpg,handgun,fish,trafficcone,banana
trial_145.jpg,stapler,elephant,stapler,heavycannon
trial_146.jpg,sailboat,motorcycle,stapler,heavycannon
trial_147.jpg,guitar,trex,fish,slrcamera
trial_148.jpg,tablelamp,person,donut,slrcamera
trial_149.jpg,car,trex,banana,trafficcone
trial_150.jpg,trex,sailboat,piano,handgun
trial_151.jpg,chair,motorcycle,layercake,trex
trial_152.jpg,person,donut,chair,doorknob
trial_153.jpg,person,guitar,fish,heavycannon
trial_154.jpg,layercake,elephant,doorknob,chair
trial_155.jpg,motorcycle,car,slrcamera,sailboat
trial_156.jpg,fish,elephant,trafficcone,doorknob
trial_157.jpg,car,stapler,banana,stapler
trial_158.jpg,sailboat,banana,stapler,layercake
trial_159.jpg,motorcycle,banana,heavycannon,motorcycle
trial_160.jpg,tablelamp,trafficcone,banana,sailboat
trial_161.jpg,trafficcone,trex,slrcamera,donut
trial_162.jpg,guitar,tablelamp,car,chair
trial_163.jpg,heavycannon,sailboat,slrcamera,fish
trial_164.jpg,chair,doorknob,person,doorknob
trial_165.jpg,piano,handgun,trex,trafficcone
trial_166.jpg,guitar,trex,handgun,donut
trial_167.jpg,car,stapler,heavycannon,fish
trial_168.jpg,piano,car,motorcycle,heavycannon
trial_169.jpg,car,stapler,stapler,sailboat
trial_170.jpg,slrcamera,donut,layercake,trex
trial_171.jpg,motorcycle,stapler,trafficcone,motorcycle
trial_172.jpg,doorknob,trex,guitar,tablelamp
trial_173.jpg,fish,piano,handgun,person
trial_174.jpg,chair,banana,trex,sailboat
trial_175.jpg,piano,elephant,elephant,layercake
trial_176.jpg,chair,elephant,banana,layercake
